trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
176,False,"{'a': 0.5, 'e': 0.9993732836951247}",30,0,-203.0108552912628,"{0: 15, 1: 0, 2: 12, 3: 1, 4: 2}",0
177,False,"{'a': 0.5, 'e': 0.8600617162362019}",20,5,-124.3629179679035,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 2}",1
178,False,"{'a': 0.5, 'e': 0.5101770449416688}",20,7,-27.99584151259595,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
179,False,"{'a': 0.5, 'e': 0.03538323999893738}",30,7,24.417324084782436,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.4480736161291701}",20,0,-1.7938813446910844,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.8218264239151785}",20,7,-47.64407063970117,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
182,False,"{'a': 0.5, 'e': 0.9943674609282015}",20,0,-73.65452432979316,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.9234526637284138}",20,0,-41.09340247438836,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.6264444479103392}",20,0,-107.3516511684698,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
185,False,"{'a': 0.5, 'e': 0.17606078322989716}",25,14,22.74434134285005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.31742870151970165}",20,8,7.330080986412055,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.7332005694242856}",25,0,-31.753824118907698,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
188,False,"{'a': 0.5, 'e': 0.9694593666699876}",25,0,-169.5525261083411,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
189,False,"{'a': 0.5, 'e': 0.9683606998774463}",20,0,-90.75462129889648,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.7301735609948197}",20,9,-37.05476422552137,"{0: 5, 1: 3, 2: 3, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.31321446868745406}",25,15,8.270509709107616,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.18043044929108393}",20,0,-18.688060082841215,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.6298997005512549}",20,0,-149.46606596037316,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
194,False,"{'a': 0.5, 'e': 0.9251475365964139}",20,0,-128.47022108412588,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
195,False,"{'a': 0.5, 'e': 0.9938869900344416}",25,0,-141.31069981845667,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
196,False,"{'a': 0.5, 'e': 0.8192882452914593}",20,0,-94.91172875587168,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
197,False,"{'a': 0.5, 'e': 0.4440991644246522}",30,20,-21.502374004563606,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.0398208803931389}",20,11,19.03548071008754,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.5139913848889341}",20,0,10.262604262654984,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 0.862318872287684}",20,0,-148.19280102558844,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
201,False,"{'a': 0.5, 'e': 0.9995206253283515}",20,0,-121.63818406392478,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.8920048697881602}",20,0,-146.84242231214796,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
203,False,"{'a': 0.5, 'e': 0.5660952123664124}",35,2,-160.62030508828445,"{0: 21, 1: 3, 2: 5, 3: 2, 4: 2}",1
204,False,"{'a': 0.5, 'e': 0.10158570369662134}",20,2,30.552629157184825,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.3877955281633778}",25,13,-12.651762040033248,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.782230889887116}",30,0,-152.10253303044598,"{0: 18, 1: 1, 2: 9, 3: 0, 4: 2}",0
207,False,"{'a': 0.5, 'e': 0.9851488485104646}",20,0,-112.59877015894102,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
208,False,"{'a': 0.5, 'e': 0.9468680107512126}",25,0,-76.45043066057364,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.6767608607837156}",25,8,-60.475175512063686,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
210,False,"{'a': 0.5, 'e': 0.24095904923620143}",20,0,8.462292159300148,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.2538379413049674}",25,11,10.997465550153764,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 0.6864865509069841}",25,0,-116.54066999450004,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
213,False,"{'a': 0.5, 'e': 0.9510593107915064}",20,7,-106.87658112982317,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 2}",1
214,False,"{'a': 0.5, 'e': 0.9827795820412206}",30,0,-134.36450538928636,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
215,False,"{'a': 0.5, 'e': 0.7738811359710619}",25,0,-5.755508158503128,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
216,False,"{'a': 0.5, 'e': 0.37550959776701204}",25,3,8.08017504120783,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.1147997863254662}",20,16,8.596806990879934,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.577002178942952}",25,11,-29.888473311060935,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
219,False,"{'a': 0.5, 'e': 0.8979343145007}",25,0,-60.64454070323969,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
220,False,"{'a': 0.5, 'e': 0.999020813314648}",20,0,-120.83724705362287,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
221,False,"{'a': 0.5, 'e': 0.855512174960245}",20,0,-134.55426000965375,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
222,False,"{'a': 0.5, 'e': 0.5025443191453852}",25,7,-50.44275724431027,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.02653608715787548}",30,14,31.438276591627346,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.4559691044442761}",30,3,-1.3385082222994027,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.8268371568000089}",25,3,-147.18101424978292,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 2}",1
226,False,"{'a': 0.5, 'e': 0.9952666362171313}",25,0,-118.07383337747555,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
227,False,"{'a': 0.5, 'e': 0.9200201319508784}",20,0,-106.99647333682343,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
228,False,"{'a': 0.5, 'e': 0.6195206125592099}",25,0,-122.24476646092398,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
229,False,"{'a': 0.5, 'e': 0.16734084067633054}",20,14,10.399296099908897,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.3258098052199642}",20,0,-35.21464324438411,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
231,False,"{'a': 0.5, 'e': 0.7391908477842095}",20,0,-76.73980118456352,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.9715921906288022}",25,10,-81.35869392734362,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
233,False,"{'a': 0.5, 'e': 0.9661138797451976}",20,0,-52.005151988750704,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.7240971967004738}",20,0,-62.883947908393246,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
235,False,"{'a': 0.5, 'e': 0.3047962661308802}",20,5,-16.872866719433798,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.1891294205289584}",20,12,17.06326684259809,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.6367496289241701}",25,9,-6.979930003141922,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.9284713207390763}",20,0,-86.9610482724042,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.9928708516677031}",20,0,-111.08820454496396,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
240,False,"{'a': 0.5, 'e': 0.8141809705265618}",30,14,-93.30141593312177,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 2}",1
241,False,"{'a': 0.5, 'e': 0.4361511922464772}",20,6,12.217935828971791,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.0486636092001539}",25,17,-37.74781374704211,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
243,False,"{'a': 0.5, 'e': 0.5215638619118832}",25,20,10.506775333894256,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.8667670910519801}",20,7,10.084155148504973,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.9997555067434422}",20,0,-116.44048005920175,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
246,False,"{'a': 0.5, 'e': 0.8879689066918555}",30,12,-36.40417907102681,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.5587765492838215}",30,18,17.36450928853598,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 0.09277620459766088}",25,18,13.147883660998591,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.39593899065726024}",20,8,-42.10237642807576,"{0: 7, 1: 1, 2: 3, 3: 1, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.7877145121442345}",30,0,-81.2828595058338,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
251,False,"{'a': 0.5, 'e': 0.9866300485542645}",20,16,7.763600894974558,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.9439841391523142}",25,0,-265.1118407504276,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 5}",0
253,False,"{'a': 0.5, 'e': 0.6702179898880674}",25,0,-48.213734454623705,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
254,False,"{'a': 0.5, 'e': 0.23235910202965793}",25,0,-9.716557795658535,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.2623893978125999}",30,9,5.720061953204171,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.6928958219201651}",25,0,-81.16925056591954,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.953757183235068}",25,10,-34.61120999032193,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.9811055226493881}",20,0,-62.88779972312743,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.7682450128678182}",25,0,-60.64817885002931,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
260,False,"{'a': 0.5, 'e': 0.36729133045469653}",20,6,11.225185189844302,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.12358807938670624}",25,14,20.0357022014638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.5842088171092893}",30,0,-18.168715371050105,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
263,False,"{'a': 0.5, 'e': 0.9017948614087224}",30,0,-200.04931365950333,"{0: 17, 1: 1, 2: 7, 3: 3, 4: 2}",0
264,False,"{'a': 0.5, 'e': 0.9985900724399912}",25,0,-100.14574828131438,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
265,False,"{'a': 0.5, 'e': 0.8508956066916382}",25,3,13.334260059065953,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.4948722204034305}",20,8,-90.09757264121286,"{0: 7, 1: 0, 2: 2, 3: 2, 4: 1}",1
267,False,"{'a': 0.5, 'e': 0.01768685528840119}",35,11,46.45922272287034,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.4638288688518717}",25,0,0.649438751889178,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.8317831092998798}",20,0,-160.0149586927406,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 2}",0
270,False,"{'a': 0.5, 'e': 0.9960878351411849}",35,0,-222.1566150370134,"{0: 14, 1: 5, 2: 13, 3: 2, 4: 1}",0
271,False,"{'a': 0.5, 'e': 0.916515519162193}",35,0,-189.77298309357286,"{0: 23, 1: 1, 2: 7, 3: 1, 4: 3}",0
272,False,"{'a': 0.5, 'e': 0.6125482394960996}",20,0,-44.653566398941166,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
273,False,"{'a': 0.5, 'e': 0.15860778743465642}",20,11,14.918337069193967,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.33416538263076073}",25,0,-124.54506602023407,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
275,False,"{'a': 0.5, 'e': 0.7451232126030156}",20,0,-54.81493469412555,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.9736488930495181}",25,4,-87.76266963498801,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 1}",1
277,False,"{'a': 0.5, 'e': 0.9637913672852274}",20,0,-102.2779204913644,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
278,False,"{'a': 0.5, 'e': 0.7179641014104721}",20,0,-52.8527431716597,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
279,False,"{'a': 0.5, 'e': 0.2963541836370153}",25,11,13.034948930895435,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.19781357400426822}",20,11,5.612532356375846,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.6435496697397284}",30,0,-119.19533086136062,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
282,False,"{'a': 0.5, 'e': 0.9317223617435201}",20,0,-114.37081593341071,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
283,False,"{'a': 0.5, 'e': 0.9917769246391254}",30,0,-151.50601440168322,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
284,False,"{'a': 0.5, 'e': 0.8090099069535975}",20,0,-18.914297634623747,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
285,False,"{'a': 0.5, 'e': 0.428169048838935}",20,1,-22.52263739940513,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.05750252534912421}",20,11,18.320302392076517,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.529095475861036}",20,3,-17.194613682808296,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
288,False,"{'a': 0.5, 'e': 0.8711474010323434}",20,0,-93.4868566197731,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
289,False,"{'a': 0.5, 'e': 0.9999120601031718}",30,0,-225.44681076978097,"{0: 14, 1: 5, 2: 6, 3: 2, 4: 3}",0
290,False,"{'a': 0.5, 'e': 0.8838633737085002}",20,0,-176.45583448882496,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 4}",0
291,False,"{'a': 0.5, 'e': 0.5514141076171752}",20,0,-54.95787947348368,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
292,False,"{'a': 0.5, 'e': 0.08395943674184846}",20,11,3.13539460699052,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.4040514324356071}",20,4,-43.38490838025399,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
294,False,"{'a': 0.5, 'e': 0.7931364191664784}",20,13,-38.11634303630649,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
295,False,"{'a': 0.5, 'e': 0.988033948885742}",20,1,-84.12943816387504,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 1}",1
296,False,"{'a': 0.5, 'e': 0.9410263090291437}",25,0,-243.5126617549317,"{0: 9, 1: 3, 2: 6, 3: 5, 4: 2}",0
297,False,"{'a': 0.5, 'e': 0.6636226092823331}",20,15,1.2218086286856573,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.22374095013558368}",30,8,-2.5617834817803073,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
299,False,"{'a': 0.5, 'e': 0.2709202968427898}",30,12,-60.41340723785005,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
300,False,"{'a': 0.5, 'e': 0.6992508064783751}",25,0,-87.35737426145936,"{0: 16, 1: 5, 2: 2, 3: 1, 4: 1}",0
301,False,"{'a': 0.5, 'e': 0.9563803314636136}",20,0,-109.61056650898148,"{0: 10, 1: 1, 2: 8, 3: 0, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.9793545963764285}",25,0,-67.0173630304313,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
303,False,"{'a': 0.5, 'e': 0.7625486999106625}",20,0,-51.180621206309425,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
304,False,"{'a': 0.5, 'e': 0.35904428689111606}",35,5,-10.85927158192296,"{0: 24, 1: 4, 2: 1, 3: 1, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.13236668966664739}",20,0,26.127167244171048,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.5, 'e': 0.5913696841443248}",20,0,-20.98416129208536,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
307,False,"{'a': 0.5, 'e': 0.9055847552047067}",20,0,-65.95131966022204,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
308,False,"{'a': 0.5, 'e': 0.9980810948185003}",30,0,-220.68616066943855,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 5}",0
309,False,"{'a': 0.5, 'e': 0.8462123731256282}",25,0,-38.472575408533004,"{0: 20, 1: 2, 2: 1, 3: 2, 4: 0}",0
310,False,"{'a': 0.5, 'e': 0.4871613498033415}",30,0,-59.644409569236906,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
311,False,"{'a': 0.5, 'e': 0.008836237703148543}",30,16,26.193372377145096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.47165229356133864}",25,7,-31.449658399232035,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.8366638939132081}",30,0,-169.92177966595025,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
314,False,"{'a': 0.5, 'e': 0.9968309933617175}",25,0,-143.96336502957885,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
315,False,"{'a': 0.5, 'e': 0.9129390999389944}",20,0,-39.13052240396398,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
316,False,"{'a': 0.5, 'e': 0.6055278749869899}",25,0,-13.954438192763375,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
317,False,"{'a': 0.5, 'e': 0.14986230771523742}",35,18,16.954603373452816,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.34249477911590703}",20,2,-56.10156350593424,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
319,False,"{'a': 0.5, 'e': 0.7509971990964674}",25,0,-57.20184067992984,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
320,False,"{'a': 0.5, 'e': 0.9756293127952373}",25,5,-170.56476887338198,"{0: 8, 1: 1, 2: 8, 3: 1, 4: 2}",1
321,False,"{'a': 0.5, 'e': 0.9613933444599089}",20,0,-78.5054269016462,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
322,False,"{'a': 0.5, 'e': 0.7117747556357235}",25,0,-145.76187767579353,"{0: 18, 1: 0, 2: 1, 3: 4, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.28788888261947565}",30,0,-53.79643985570174,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
324,False,"{'a': 0.5, 'e': 0.20648222933781113}",20,11,17.24498425952834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.6502992902336991}",30,0,-47.98768089045993,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
326,False,"{'a': 0.5, 'e': 0.9349004048997503}",20,0,-102.89948079482981,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
327,False,"{'a': 0.5, 'e': 0.9906052946548402}",35,0,-167.75780862297685,"{0: 19, 1: 7, 2: 5, 3: 3, 4: 1}",0
328,False,"{'a': 0.5, 'e': 0.803775459710974}",20,0,-66.51141220937018,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
329,False,"{'a': 0.5, 'e': 0.4201533595806971}",20,0,-35.975049915312646,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.06633693633562374}",20,10,11.793198369557112,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.5365856366554476}",30,0,-77.42937794319158,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
332,False,"{'a': 0.5, 'e': 0.875459459043705}",25,0,-154.87141439037393,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
333,False,"{'a': 0.5, 'e': 0.9999902731420214}",20,0,-117.33368955672071,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.8796885924951523}",30,10,-119.90114618284701,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",1
335,False,"{'a': 0.5, 'e': 0.5440084641932424}",20,0,-52.41048891115222,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
336,False,"{'a': 0.5, 'e': 0.07513609089835323}",25,14,16.326849913674753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.41213221791123295}",20,0,-28.388827631987883,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
338,False,"{'a': 0.5, 'e': 0.7984961861625555}",20,0,-75.22982663084625,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
339,False,"{'a': 0.5, 'e': 0.989360439513222}",20,0,-88.10007845588986,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.9379947521194415}",20,0,-96.46430220053011,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
341,False,"{'a': 0.5, 'e': 0.6569752356961871}",20,8,4.301940843235919,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.21510526876214114}",25,14,20.427198303214983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.2794299700233931}",25,9,7.192055229411215,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.7055510066862999}",20,13,-7.290892947875483,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.958928549960796}",25,0,-105.32813364767789,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
346,False,"{'a': 0.5, 'e': 0.9775269404025313}",20,0,-45.21998927492255,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
347,False,"{'a': 0.5, 'e': 0.7567926433898263}",20,0,-180.73225291719584,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
348,False,"{'a': 0.5, 'e': 0.3507691132091306}",25,9,11.095859707444315,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
349,False,"{'a': 0.5, 'e': 0.14113492938566014}",20,11,-26.117236439551807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
350,False,"{'a': 0.5, 'e': 0.5984842190140996}",25,0,-144.6001861351387,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
351,False,"{'a': 0.5, 'e': 0.9093036989610448}",30,0,-178.8482319899783,"{0: 16, 1: 5, 2: 5, 3: 2, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.9974939203271522}",30,0,-246.1072004174415,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 5}",0
353,False,"{'a': 0.5, 'e': 0.8414628411805024}",30,18,2.6884031730322953,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.5, 'e': 0.479412311470322}",20,14,4.642691140785484,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 1.50721766814562e-05}",25,0,37.59765210664795,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",30,21,15.038731225324284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,11,26.151554476876136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,17,18.29403495808317,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,13,17.479972106314744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,11,12.880968700048442,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
